,Long,Lat,,
1/3/2015,7:00:00,111.40,0.694401443,69.4401443
1/3/2015,8:00:00,106.50,0.701864421,70.18644214
1/3/2015,9:00:00,114.70,0.719956517,71.99565172
1/3/2015,10:00:00,120.30,0.671807885,67.18078852
1/3/2015,11:00:00,117.60,0.612723529,61.27235293
1/3/2015,12:00:00,117.90,0.649067342,64.90673423
1/3/2015,13:00:00,117.90,0.737752914,73.77529144
1/3/2015,14:00:00,123.80,0.78199923,78.19992304
1/3/2015,15:00:00,132.20,0.749211431,74.92114305
1/3/2015,16:00:00,139.30,0.726094902,72.60949016
1/3/2015,17:00:00,140.90,0.728357255,72.83572555
1/3/2015,18:00:00,137.60,0.698716521,69.87165213
1/3/2015,19:00:00,136.50,0.653078794,65.30787945
1/3/2015,20:00:00,138.00,0.645144522,64.51445222
1/3/2015,21:00:00,134.10,0.632682204,63.26822042
1/3/2015,22:00:00,127.90,0.571579576,57.15795755
1/3/2015,23:00:00,122.10,0.5303877,53.03876996
1/4/2015,0:00:00,113.80,0.488734543,48.87345433
1/4/2015,1:00:00,110.00,0.432204396,43.22043955
1/4/2015,2:00:00,107.10,0.392854065,39.28540647
1/4/2015,3:00:00,101.70,0.361454964,36.14549637
1/4/2015,4:00:00,94.20,0.337630928,33.76309276
1/4/2015,5:00:00,84.70,0.329452336,32.94523358
1/4/2015,6:00:00,77.60,0.314315051,31.43150508
1/4/2015,7:00:00,76.40,0.278999001,27.89990008
1/4/2015,8:00:00,74.50,0.250551432,25.05514324
1/4/2015,9:00:00,70.50,0.24639073,24.63907301
1/4/2015,10:00:00,66.00,0.243076935,24.30769354
1/4/2015,11:00:00,64.40,0.260167867,26.01678669
1/4/2015,12:00:00,63.70,0.282102555,28.2102555
1/4/2015,13:00:00,63.90,0.280242115,28.02421153
1/4/2015,14:00:00,63.10,0.27125603,27.12560296
1/4/2015,15:00:00,61.70,0.290236831,29.02368307
1/4/2015,16:00:00,63.30,0.310112208,31.01122081
1/4/2015,17:00:00,65.10,0.322292089,32.22920895
1/4/2015,18:00:00,69.30,0.337087244,33.70872438
1/4/2015,19:00:00,73.40,0.356901526,35.69015265
1/4/2015,20:00:00,75.80,0.365428895,36.54288948
1/4/2015,21:00:00,76.90,0.365908235,36.59082353
1/4/2015,22:00:00,82.10,0.38034296,38.03429604
1/4/2015,23:00:00,87.20,0.406224459,40.62244594
1/5/2015,0:00:00,89.40,0.416712195,41.67121947
1/5/2015,1:00:00,92.60,0.415286422,41.52864218
1/5/2015,2:00:00,94.00,0.415534407,41.55344069
1/5/2015,3:00:00,92.90,0.403578103,40.35781026
1/5/2015,4:00:00,91.40,0.389259636,38.92596364
1/5/2015,5:00:00,89.50,0.370702296,37.07022965
1/5/2015,6:00:00,85.40,0.360464394,36.04643941
1/5/2015,7:00:00,79.00,0.354534388,35.45343876
1/5/2015,8:00:00,73.70,0.34721759,34.72175896
1/5/2015,9:00:00,72.70,0.326267511,32.62675107
1/5/2015,10:00:00,70.70,0.287752509,28.77525091
1/5/2015,11:00:00,64.90,0.250854433,25.08544326
1/5/2015,12:00:00,60.50,0.216635823,21.66358232
1/5/2015,13:00:00,57.20,0.187342077,18.73420775
1/5/2015,14:00:00,52.80,0.164824203,16.48242027
1/5/2015,15:00:00,48.80,0.135776624,13.57766241
1/5/2015,16:00:00,47.40,0.109544732,10.95447317
1/5/2015,17:00:00,47.30,0.089001141,8.900114149
1/5/2015,18:00:00,45.90,0.068304285,6.830428541
1/5/2015,19:00:00,46.20,0.057164054,5.716405436
1/5/2015,20:00:00,46.20,0.057730161,5.773016065
1/5/2015,21:00:00,44.80,0.068874158,6.887415797
1/5/2015,22:00:00,48.00,0.092634916,9.263491631
1/5/2015,23:00:00,53.60,0.116455741,11.64557412
1/6/2015,0:00:00,56.20,0.135700285,13.57002854
1/6/2015,1:00:00,58.50,0.16029121,16.02912098
1/6/2015,2:00:00,63.30,0.187936798,18.79367977
1/6/2015,3:00:00,65.60,0.214730173,21.47301733
1/6/2015,4:00:00,65.90,0.236388043,23.63880426
1/6/2015,5:00:00,68.40,0.254016697,25.40166974
1/6/2015,6:00:00,70.00,0.266207784,26.62077844
1/6/2015,7:00:00,70.40,0.264637083,26.46370828
1/6/2015,8:00:00,68.70,0.271973729,27.19737291
1/6/2015,9:00:00,68.70,0.27923575,27.92357504
1/6/2015,10:00:00,66.00,0.267563999,26.75639987
1/6/2015,11:00:00,66.00,0.259229392,25.92293918
1/6/2015,12:00:00,65.20,0.257525802,25.75258017
1/6/2015,13:00:00,61.50,0.249597818,24.95978177
1/6/2015,14:00:00,59.60,0.230564758,23.05647582
1/6/2015,15:00:00,57.90,0.205801129,20.58011293
1/6/2015,16:00:00,56.70,0.181362227,18.13622266
1/6/2015,17:00:00,54.80,0.154876754,15.48767537
1/6/2015,18:00:00,55.10,0.141398191,14.13981915
1/6/2015,19:00:00,53.20,0.136736646,13.67366463
1/6/2015,20:00:00,51.20,0.133512825,13.35128248
1/6/2015,21:00:00,51.50,0.135025978,13.50259781
1/6/2015,22:00:00,53.60,0.145836249,14.5836249
1/6/2015,23:00:00,54.70,0.153308779,15.3308779
1/7/2015,0:00:00,55.50,0.15956679,15.95667899
1/7/2015,1:00:00,58.50,0.174703568,17.47035682
1/7/2015,2:00:00,60.90,0.186666116,18.66661161
1/7/2015,3:00:00,62.20,0.190711349,19.07113492
1/7/2015,4:00:00,63.10,0.207207277,20.72072774
1/7/2015,5:00:00,63.10,0.216859147,21.6859147
1/7/2015,6:00:00,63.60,0.218063474,21.80634737
1/7/2015,7:00:00,63.80,0.207087696,20.70876956
1/7/2015,8:00:00,64.10,0.210062966,21.00629658
1/7/2015,9:00:00,65.50,0.2304326,23.04325998
1/7/2015,10:00:00,66.20,0.244403392,24.44033921
1/7/2015,11:00:00,64.60,0.243158311,24.31583107
1/7/2015,12:00:00,64.80,0.243328646,24.33286458
1/7/2015,13:00:00,66.20,0.240000829,24.00008291
1/7/2015,14:00:00,65.30,0.244704977,24.47049767
1/7/2015,15:00:00,65.50,0.249493152,24.94931519
1/7/2015,16:00:00,65.70,0.244076371,24.40763712
1/7/2015,17:00:00,62.80,0.233377561,23.3377561
1/7/2015,18:00:00,61.10,0.223926321,22.39263207
1/7/2015,19:00:00,63.50,0.193864688,19.38646883
1/7/2015,20:00:00,62.70,0.173203707,17.32037067
1/7/2015,21:00:00,61.90,0.168829858,16.88298583
1/7/2015,22:00:00,63.50,0.157655552,15.7655552
1/7/2015,23:00:00,65.80,0.140487373,14.04873729
1/8/2015,0:00:00,61.40,0.131244868,13.1244868
1/8/2015,1:00:00,57.00,0.121174969,12.11749688
1/8/2015,2:00:00,60.10,0.107163571,10.71635708
1/8/2015,3:00:00,62.10,0.122122452,12.21224517
1/8/2015,4:00:00,55.60,0.126569092,12.65690923
1/8/2015,5:00:00,57.50,0.117477551,11.74775511
1/8/2015,6:00:00,59.60,0.142920107,14.29201066
1/8/2015,7:00:00,57.10,0.161269695,16.12696946
1/8/2015,8:00:00,56.80,0.16365473,16.36547297
1/8/2015,9:00:00,60.90,0.183927134,18.39271337
1/8/2015,10:00:00,59.70,0.203115329,20.31153291
1/8/2015,11:00:00,58.80,0.199004695,19.90046948
1/8/2015,12:00:00,58.80,0.24228932,24.22893196
1/8/2015,13:00:00,60.80,0.305640042,30.56400418
1/8/2015,14:00:00,65.50,0.350024879,35.0024879
1/8/2015,15:00:00,68.80,0.414486974,41.44869745
1/8/2015,16:00:00,72.80,0.464049637,46.40496373
1/8/2015,17:00:00,79.30,0.460899889,46.08998895
1/8/2015,18:00:00,86.10,0.476107329,47.61073291
1/8/2015,19:00:00,86.60,0.504779398,50.47793984
1/8/2015,20:00:00,86.20,0.503972769,50.39727688
1/8/2015,21:00:00,89.90,0.490646183,49.06461835
1/8/2015,22:00:00,94.00,0.464042455,46.4042455
1/8/2015,23:00:00,92.10,0.410857856,41.08578563
1/9/2015,0:00:00,87.80,0.363521874,36.3521874
1/9/2015,1:00:00,86.40,0.303571969,30.35719693
1/9/2015,2:00:00,83.10,0.224711075,22.47110754
1/9/2015,3:00:00,76.50,0.141558409,14.15584087
1/9/2015,4:00:00,67.20,0.088511311,8.851131052
1/9/2015,5:00:00,59.90,0.025298717,2.52987165
1/9/2015,6:00:00,50.60,-0.03255498,-3.255498037
1/9/2015,7:00:00,42.90,-0.062779851,-6.277985126
1/9/2015,8:00:00,38.10,-0.067535222,-6.753522158
1/9/2015,9:00:00,32.60,-0.053994801,-5.39948009
1/9/2015,10:00:00,29.70,-0.024283255,-2.428325452
1/9/2015,11:00:00,31.80,0.034070421,3.407042101
1/9/2015,12:00:00,35.50,0.108983301,10.89833006
1/9/2015,13:00:00,41.70,0.18199864,18.19986403
1/9/2015,14:00:00,50.20,0.262211859,26.22118592
1/9/2015,15:00:00,58.90,0.3230367,32.30367005
1/9/2015,16:00:00,66.80,0.357890338,35.78903377
1/9/2015,17:00:00,77.20,0.391994596,39.19945955
1/9/2015,18:00:00,84.40,0.435072511,43.50725114
1/9/2015,19:00:00,86.90,0.458382279,45.83822787
1/9/2015,20:00:00,91.50,0.440757811,44.07578111
1/9/2015,21:00:00,95.60,0.391604602,39.16046023
1/9/2015,22:00:00,91.40,0.341292351,34.12923515
1/9/2015,23:00:00,83.30,0.311259896,31.12598956
1/10/2015,0:00:00,79.90,0.299603552,29.96035516
1/10/2015,1:00:00,79.80,0.291984171,29.19841707
1/10/2015,2:00:00,76.30,0.298916429,29.89164293
1/10/2015,3:00:00,72.20,0.314740747,31.47407472
1/10/2015,4:00:00,69.80,0.320902675,32.09026754
1/10/2015,5:00:00,71.40,0.304044873,30.40448725
1/10/2015,6:00:00,77.70,0.269120395,26.91203952
1/10/2015,7:00:00,75.70,0.26139006,26.13900602
1/10/2015,8:00:00,67.70,0.270883501,27.08835006
1/10/2015,9:00:00,68.30,0.262905091,26.2905091
1/10/2015,10:00:00,69.50,0.252078861,25.2078861
1/10/2015,11:00:00,69.60,0.242900074,24.29000735
1/10/2015,12:00:00,69.50,0.235245138,23.52451384
1/10/2015,13:00:00,71.90,0.233689323,23.36893231
1/10/2015,14:00:00,72.50,0.242401525,24.24015254
1/10/2015,15:00:00,70.90,0.22592853,22.59285301
1/10/2015,16:00:00,70.30,0.169034928,16.90349281
1/10/2015,17:00:00,68.30,0.106734172,10.67341715
1/10/2015,18:00:00,62.30,0.0568473,5.684730038
1/10/2015,19:00:00,56.80,0.038641829,3.864182904
1/10/2015,20:00:00,52.30,0.038680159,3.868015856
1/10/2015,21:00:00,48.90,0.024381682,2.438168228
1/10/2015,22:00:00,49.20,0.010710292,1.07102925
1/10/2015,23:00:00,49.00,0.073385574,7.338557392
1/11/2015,0:00:00,45.40,0.152477428,15.24774283
1/11/2015,1:00:00,42.40,0.173802048,17.3802048
1/11/2015,2:00:00,47.20,0.249810383,24.98103827
1/11/2015,3:00:00,56.20,0.370773077,37.0773077
1/11/2015,4:00:00,63.30,0.463704407,46.37044072
1/11/2015,5:00:00,73.10,0.504654348,50.46543479
1/11/2015,6:00:00,86.70,0.558118463,55.81184626
1/11/2015,7:00:00,97.10,0.616998315,61.69983149
1/11/2015,8:00:00,99.60,0.65423584,65.42358398
1/11/2015,9:00:00,102.80,0.630723178,63.07231784
1/11/2015,10:00:00,108.90,0.581826925,58.18269253
1/11/2015,11:00:00,110.80,0.526322246,52.63222456
1/11/2015,12:00:00,108.20,0.499736756,49.97367561
1/11/2015,13:00:00,103.40,0.508352697,50.83526969
1/11/2015,14:00:00,97.40,0.515102327,51.51023269
1/11/2015,15:00:00,96.10,0.460489422,46.04894221
1/11/2015,16:00:00,93.60,0.359818876,35.98188758
1/11/2015,17:00:00,87.00,0.243627891,24.36278909
1/11/2015,18:00:00,75.40,0.137847856,13.78478557
1/11/2015,19:00:00,66.30,0.0801621,8.016210049
1/11/2015,20:00:00,60.90,0.057515956,5.751595646
1/11/2015,21:00:00,55.00,0.023045992,2.304599248
1/11/2015,22:00:00,51.80,0.021089515,2.108951472
1/11/2015,23:00:00,52.20,0.053645745,5.364574492
1/12/2015,0:00:00,54.20,0.063031279,6.303127855
1/12/2015,1:00:00,57.30,0.106906854,10.69068536
1/12/2015,2:00:00,61.00,0.171343341,17.13433415
1/12/2015,3:00:00,65.60,0.222832307,22.28323072
1/12/2015,4:00:00,72.90,0.288821369,28.88213694
1/12/2015,5:00:00,80.80,0.369182229,36.9182229
1/12/2015,6:00:00,85.60,0.431674927,43.16749275
1/12/2015,7:00:00,94.50,0.463704675,46.37046754
1/12/2015,8:00:00,102.20,0.513462663,51.34626627
1/12/2015,9:00:00,104.20,0.547231734,54.72317338
1/12/2015,10:00:00,108.10,0.559114754,55.91147542
1/12/2015,11:00:00,110.10,0.598184824,59.8184824
1/12/2015,12:00:00,107.90,0.634292901,63.42929006
1/12/2015,13:00:00,113.80,0.629884541,62.9884541
1/12/2015,14:00:00,118.80,0.61734122,61.73412204
1/12/2015,15:00:00,116.80,0.587690592,58.76905918
1/12/2015,16:00:00,113.90,0.539171755,53.91717553
1/12/2015,17:00:00,112.80,0.479876429,47.98764288
1/12/2015,18:00:00,104.80,0.443281651,44.32816505
1/12/2015,19:00:00,96.50,0.403767675,40.37676752
1/12/2015,20:00:00,90.30,0.361503184,36.15031838
1/12/2015,21:00:00,85.70,0.322926849,32.29268491
1/12/2015,22:00:00,83.90,0.306632698,30.66326976
1/12/2015,23:00:00,82.40,0.301813573,30.18135726
1/13/2015,0:00:00,76.40,0.319915295,31.99152946
1/13/2015,1:00:00,74.00,0.380812317,38.08123171
1/13/2015,2:00:00,75.20,0.468614191,46.86141908
1/13/2015,3:00:00,77.50,0.618321061,61.83210611
1/13/2015,4:00:00,79.80,0.762356162,76.23561621
1/13/2015,5:00:00,90.90,0.772641838,77.26418376
1/13/2015,6:00:00,109.10,0.707990766,70.79907656
1/13/2015,7:00:00,120.20,0.71741432,71.74143195
1/13/2015,8:00:00,114.40,0.825351238,82.53512383
1/13/2015,9:00:00,114.70,0.919553697,91.95536971
1/13/2015,10:00:00,121.40,0.922402143,92.24021435
1/13/2015,11:00:00,132.20,0.902748764,90.27487636
1/13/2015,12:00:00,138.50,0.895534337,89.55343366
1/13/2015,13:00:00,140.60,0.827795327,82.77953267
1/13/2015,14:00:00,141.80,0.799423814,79.94238138
1/13/2015,15:00:00,138.60,0.717164338,71.71643376
1/13/2015,16:00:00,132.40,0.597417355,59.74173546
1/13/2015,17:00:00,127.70,0.443667859,44.36678588
1/13/2015,18:00:00,116.80,0.34570542,34.57054198
1/13/2015,19:00:00,105.60,0.281361759,28.13617587
1/13/2015,20:00:00,95.00,0.215675071,21.56750709
1/13/2015,21:00:00,87.60,0.141604289,14.16042894
1/13/2015,22:00:00,77.60,0.074076228,7.407622784
1/13/2015,23:00:00,65.20,0.023639517,2.36395169
1/14/2015,0:00:00,58.00,0.044000831,4.40008305
1/14/2015,1:00:00,56.90,0.110071734,11.00717336
1/14/2015,2:00:00,56.50,0.163894296,16.38942957
1/14/2015,3:00:00,53.50,0.221645877,22.16458768
1/14/2015,4:00:00,58.90,0.36737901,36.73790097
1/14/2015,5:00:00,70.80,0.476537257,47.65372574
1/14/2015,6:00:00,83.70,0.566290796,56.62907958
1/14/2015,7:00:00,97.50,0.586608291,58.66082907
1/14/2015,8:00:00,107.40,0.581622601,58.16226006
1/14/2015,9:00:00,106.20,0.556277156,55.62771559
1/14/2015,10:00:00,107.90,0.596596301,59.65963006
1/14/2015,11:00:00,116.40,0.61600697,61.60069704
1/14/2015,12:00:00,114.90,0.630432844,63.04328442
1/14/2015,13:00:00,113.20,0.649417341,64.94173408
1/14/2015,14:00:00,119.60,0.669640422,66.96404219
1/14/2015,15:00:00,117.10,0.616213024,61.62130237
1/14/2015,16:00:00,113.20,0.575330257,57.53302574
1/14/2015,17:00:00,109.60,0.536106825,53.61068249
1/14/2015,18:00:00,104.80,0.4886702,48.86702001
1/14/2015,19:00:00,97.00,0.439499021,43.94990206
1/14/2015,20:00:00,94.80,0.397113621,39.71136212
1/14/2015,21:00:00,90.30,0.34841153,34.84115303
1/14/2015,22:00:00,85.20,0.323233873,32.32338727
1/14/2015,23:00:00,81.40,0.288866818,28.8866818
1/15/2015,0:00:00,76.50,0.273623109,27.36231089
1/15/2015,1:00:00,71.10,0.295772463,29.57724631
1/15/2015,2:00:00,72.00,0.318232059,31.82320595
1/15/2015,3:00:00,77.20,0.324830145,32.48301446
1/15/2015,4:00:00,80.10,0.330811113,33.08111131
1/15/2015,5:00:00,79.80,0.345422983,34.54229832
1/15/2015,6:00:00,79.70,0.364872694,36.4872694
1/15/2015,7:00:00,83.90,0.393792301,39.37923014
1/15/2015,8:00:00,89.70,0.408993661,40.89936614
1/15/2015,9:00:00,90.10,0.420460135,42.04601347
1/15/2015,10:00:00,89.80,0.43004778,43.00477803
1/15/2015,11:00:00,92.20,0.426188439,42.61884391
1/15/2015,12:00:00,91.90,0.452228874,45.2228874
1/15/2015,13:00:00,92.10,0.479625523,47.96255231
1/15/2015,14:00:00,96.10,0.479482442,47.94824421
1/15/2015,15:00:00,99.90,0.468506902,46.85069025
1/15/2015,16:00:00,97.10,0.488368273,48.83682728
1/15/2015,17:00:00,98.20,0.49062252,49.06225204
1/15/2015,18:00:00,100.30,0.463071525,46.30715251
1/15/2015,19:00:00,99.70,0.443806201,44.38062012
1/15/2015,20:00:00,99.70,0.409741729,40.97417295
1/15/2015,21:00:00,97.60,0.347951621,34.79516208
1/15/2015,22:00:00,96.10,0.334028184,33.40281844
1/15/2015,23:00:00,90.10,0.306019604,30.60196042
1/16/2015,0:00:00,87.70,0.265948772,26.59487724
1/16/2015,1:00:00,86.60,0.248154193,24.81541932
1/16/2015,2:00:00,82.30,0.222346559,22.23465592
1/16/2015,3:00:00,81.90,0.212032482,21.2032482
1/16/2015,4:00:00,76.50,0.227764606,22.77646065
1/16/2015,5:00:00,70.40,0.198544592,19.85445917
1/16/2015,6:00:00,67.00,0.201056555,20.10565549
1/16/2015,7:00:00,66.10,0.260384381,26.03843808
1/16/2015,8:00:00,64.40,0.293919981,29.39199805
1/16/2015,9:00:00,67.00,0.342974186,34.29741859
1/16/2015,10:00:00,72.50,0.397967786,39.79677856
1/16/2015,11:00:00,73.60,0.377457857,37.74578571
1/16/2015,12:00:00,73.20,0.388207734,38.82077336
1/16/2015,13:00:00,73.80,0.436408401,43.64084005
1/16/2015,14:00:00,78.70,0.445782632,44.57826316
1/16/2015,15:00:00,81.10,0.426364273,42.63642728
1/16/2015,16:00:00,80.90,0.438015461,43.8015461
1/16/2015,17:00:00,83.90,0.482382566,48.23825657
1/16/2015,18:00:00,86.30,0.495502263,49.55022633
1/16/2015,19:00:00,89.40,0.535493553,53.54935527
1/16/2015,20:00:00,93.00,0.536490321,53.64903212
1/16/2015,21:00:00,96.70,0.554442048,55.44420481
1/16/2015,22:00:00,98.40,0.585806251,58.58062506
1/16/2015,23:00:00,103.30,0.576582193,57.65821934
1/17/2015,0:00:00,105.80,0.595488667,59.54886675
1/17/2015,1:00:00,106.40,0.627352059,62.73520589
1/17/2015,2:00:00,107.20,0.596863627,59.68636274
1/17/2015,3:00:00,105.00,0.482053906,48.20539057
1/17/2015,4:00:00,102.40,0.485016465,48.50164652
1/17/2015,5:00:00,101.10,0.486136109,48.61361086
1/17/2015,6:00:00,97.50,0.386824071,38.68240714
1/17/2015,7:00:00,89.90,0.315716624,31.57166243
1/17/2015,8:00:00,87.70,0.269258559,26.92585588
1/17/2015,9:00:00,80.00,0.214035705,21.40357047
1/17/2015,10:00:00,71.00,0.175202191,17.52021909
1/17/2015,11:00:00,68.20,0.165228859,16.52288586
1/17/2015,12:00:00,64.70,0.137663975,13.76639754
1/17/2015,13:00:00,59.70,0.08720468,8.720467985
1/17/2015,14:00:00,56.40,0.080960087,8.096008748
1/17/2015,15:00:00,54.10,0.069734558,6.973455846
1/17/2015,16:00:00,51.70,0.122528642,12.25286424
1/17/2015,17:00:00,53.70,0.182064354,18.20643544
1/17/2015,18:00:00,58.30,0.212496787,21.24967873
1/17/2015,19:00:00,62.40,0.258469105,25.84691048
1/17/2015,20:00:00,65.70,0.336594284,33.65942836
1/17/2015,21:00:00,73.00,0.42446664,42.44666398
1/17/2015,22:00:00,84.80,0.494107127,49.41071272
1/17/2015,23:00:00,97.70,0.541754127,54.17541265
1/18/2015,0:00:00,105.40,0.611886978,61.18869781
1/18/2015,1:00:00,107.20,0.71567136,71.56713605
1/18/2015,2:00:00,114.80,0.771562576,77.15625763
1/18/2015,3:00:00,124.40,0.751699805,75.16998053
1/18/2015,4:00:00,127.30,0.758745492,75.87454915
1/18/2015,5:00:00,126.50,0.759520173,75.95201731
1/18/2015,6:00:00,126.20,0.745259643,74.52596426
1/18/2015,7:00:00,122.70,0.713615596,71.36155963
1/18/2015,8:00:00,117.10,0.674360394,67.43603945
1/18/2015,9:00:00,114.70,0.636463046,63.64630461
1/18/2015,10:00:00,110.60,0.593075514,59.30755138
1/18/2015,11:00:00,102.70,0.520354271,52.03542709
1/18/2015,12:00:00,97.00,0.452554852,45.25548518
1/18/2015,13:00:00,89.50,0.409526169,40.95261693
1/18/2015,14:00:00,80.10,0.378688812,37.86888123
1/18/2015,15:00:00,76.10,0.351920217,35.19202173
1/18/2015,16:00:00,74.60,0.313015968,31.30159676
1/18/2015,17:00:00,70.60,0.268068612,26.80686116
1/18/2015,18:00:00,68.40,0.250095993,25.00959933
1/18/2015,19:00:00,70.00,0.213515535,21.3515535
1/18/2015,20:00:00,70.50,0.204553977,20.45539767
1/18/2015,21:00:00,72.80,0.250173539,25.01735389
1/18/2015,22:00:00,77.50,0.280359894,28.0359894
1/18/2015,23:00:00,81.30,0.281756371,28.17563713
1/19/2015,0:00:00,84.50,0.287410587,28.74105871
1/19/2015,1:00:00,87.60,0.297735631,29.77356315
1/19/2015,2:00:00,90.70,0.308897525,30.88975251
1/19/2015,3:00:00,91.10,0.334622204,33.46222043
1/19/2015,4:00:00,90.50,0.365114897,36.51148975
1/19/2015,5:00:00,88.60,0.37357834,37.35783398
1/19/2015,6:00:00,86.50,0.372949213,37.29492128
1/19/2015,7:00:00,84.80,0.365205497,36.52054965
1/19/2015,8:00:00,83.00,0.35580349,35.58034897
1/19/2015,9:00:00,80.90,0.354510486,35.45104861
1/19/2015,10:00:00,79.60,0.355219722,35.52197218
1/19/2015,11:00:00,77.10,0.348306239,34.83062387
1/19/2015,12:00:00,75.80,0.321978658,32.19786584
1/19/2015,13:00:00,74.50,0.288765758,28.87657583
1/19/2015,14:00:00,72.30,0.267803818,26.7803818
1/19/2015,15:00:00,69.50,0.255682468,25.56824684
1/19/2015,16:00:00,67.90,0.237799391,23.77993912
1/19/2015,17:00:00,67.10,0.217041641,21.70416415
1/19/2015,18:00:00,65.60,0.197264805,19.72648054
1/19/2015,19:00:00,64.30,0.186423376,18.64233762
1/19/2015,20:00:00,63.80,0.181284055,18.12840551
1/19/2015,21:00:00,64.80,0.181758299,18.17582995
1/19/2015,22:00:00,66.60,0.185963228,18.59632283
1/19/2015,23:00:00,67.30,0.183107272,18.31072718
1/20/2015,0:00:00,68.30,0.174084038,17.40840375
1/20/2015,1:00:00,68.90,0.167410403,16.74104035
1/20/2015,2:00:00,69.40,0.160442352,16.04423523
1/20/2015,3:00:00,68.80,0.158326954,15.83269536
1/20/2015,4:00:00,68.10,0.160307705,16.03077054
1/20/2015,5:00:00,66.50,0.158802345,15.88023454
1/20/2015,6:00:00,64.00,0.149813309,14.98133093
1/20/2015,7:00:00,62.00,0.145103335,14.51033354
1/20/2015,8:00:00,60.30,0.143268809,14.32688087
1/20/2015,9:00:00,58.60,0.144123033,14.41230327
1/20/2015,10:00:00,56.90,0.144126013,14.41260129
1/20/2015,11:00:00,56.30,0.136881456,13.68814558
1/20/2015,12:00:00,55.40,0.124006055,12.40060553
1/20/2015,13:00:00,53.90,0.110957839,11.09578386
1/20/2015,14:00:00,52.20,0.093669526,9.366952628
1/20/2015,15:00:00,51.00,0.079599142,7.959914207
1/20/2015,16:00:00,50.50,0.067942135,6.794213504
1/20/2015,17:00:00,49.00,0.051807784,5.180778354
1/20/2015,18:00:00,47.60,0.034326658,3.432665765
1/20/2015,19:00:00,48.20,0.029011736,2.901173569
1/20/2015,20:00:00,48.50,0.031190312,3.119031154
1/20/2015,21:00:00,47.30,0.033972502,3.397250175
1/20/2015,22:00:00,47.40,0.03582811,3.582810983
