,Long,Lat,,
1/11/2015,13:00:00,94.1,0.195673183,19.56731826
1/11/2015,14:00:00,82.4,0.170213178,17.02131778
1/11/2015,15:00:00,74.8,0.134343654,13.43436539
1/11/2015,16:00:00,66.7,0.122530505,12.25305051
1/11/2015,17:00:00,65.5,0.142225266,14.22252655
1/11/2015,18:00:00,64.3,0.164830595,16.48305953
1/11/2015,19:00:00,66.4,0.172151506,17.21515059
1/11/2015,20:00:00,68.7,0.202623665,20.26236653
1/11/2015,21:00:00,72,0.220786482,22.07864821
1/11/2015,22:00:00,72,0.229671881,22.96718806
1/11/2015,23:00:00,70.4,0.252895623,25.28956234
1/12/2015,0:00:00,72.5,0.274774045,27.47740448
1/12/2015,1:00:00,72.2,0.268888324,26.88883245
1/12/2015,2:00:00,72.8,0.265838146,26.58381462
1/12/2015,3:00:00,75.4,0.262747675,26.27476752
1/12/2015,4:00:00,76.4,0.24868159,24.868159
1/12/2015,5:00:00,74.2,0.24671866,24.671866
1/12/2015,6:00:00,72.8,0.266653001,26.66530013
1/12/2015,7:00:00,68.2,0.285214722,28.52147222
1/12/2015,8:00:00,72,0.297655821,29.76558208
1/12/2015,9:00:00,77.6,0.320213437,32.02134371
1/12/2015,10:00:00,80.1,0.324041367,32.40413666
1/12/2015,11:00:00,79.6,0.318457067,31.8457067
1/12/2015,12:00:00,80.9,0.305838734,30.58387339
1/12/2015,13:00:00,81.5,0.315374851,31.53748512
1/12/2015,14:00:00,78.4,0.332939565,33.29395652
1/12/2015,15:00:00,76.1,0.340490222,34.0490222
1/12/2015,16:00:00,78.4,0.362528026,36.25280261
1/12/2015,17:00:00,83.2,0.406177968,40.61779678
1/12/2015,18:00:00,85.9,0.453807533,45.38075328
1/12/2015,19:00:00,87.5,0.481003076,48.10030758
1/12/2015,20:00:00,91.8,0.51018697,51.01869702
1/12/2015,21:00:00,96.6,0.5455755,54.55754995
1/12/2015,22:00:00,97.9,0.576484323,57.64843225
1/12/2015,23:00:00,96.2,0.574729979,57.4729979
1/13/2015,0:00:00,97.4,0.527363241,52.73632407
1/13/2015,1:00:00,100.5,0.479599774,47.95997739
1/13/2015,2:00:00,103.1,0.454851121,45.48511207
1/13/2015,3:00:00,101.2,0.448536664,44.85366642
1/13/2015,4:00:00,96,0.414105535,41.41055346
1/13/2015,5:00:00,90.6,0.398619354,39.86193538
1/13/2015,6:00:00,93.9,0.369056374,36.90563738
1/13/2015,7:00:00,92.7,0.357894391,35.78943908
1/13/2015,8:00:00,94.3,0.332868248,33.28682482
1/13/2015,9:00:00,92.9,0.314295024,31.42950237
1/13/2015,10:00:00,90.2,0.28238228,28.23822796
1/13/2015,11:00:00,85,0.26655975,26.65597498
1/13/2015,12:00:00,83.6,0.215402663,21.54026628
1/13/2015,13:00:00,82,0.191306859,19.13068593
1/13/2015,14:00:00,76.2,0.192300186,19.23001856
1/13/2015,15:00:00,77.1,0.180938989,18.09389889
1/13/2015,16:00:00,76.4,0.169797167,16.97971672
1/13/2015,17:00:00,72.6,0.188260198,18.82601976
1/13/2015,18:00:00,69.8,0.239606127,23.96061271
1/13/2015,19:00:00,69.4,0.296095431,29.60954309
1/13/2015,20:00:00,73.1,0.366436601,36.64366007
1/13/2015,21:00:00,78.2,0.400062323,40.00623226
1/13/2015,22:00:00,81.3,0.425311565,42.53115654
1/13/2015,23:00:00,85.5,0.434089035,43.40890348
1/14/2015,0:00:00,87.8,0.443955779,44.39557791
1/14/2015,1:00:00,90.8,0.437396944,43.73969436
1/14/2015,2:00:00,92.3,0.389828295,38.98282945
1/14/2015,3:00:00,90.3,0.322816789,32.28167892
1/14/2015,4:00:00,86.7,0.275344998,27.53449976
1/14/2015,5:00:00,83.5,0.266771168,26.67711675
1/14/2015,6:00:00,83.5,0.246493846,24.64938462
1/14/2015,7:00:00,79.5,0.243702665,24.3702665
1/14/2015,8:00:00,76.4,0.2635113,26.35113001
1/14/2015,9:00:00,75.3,0.306420237,30.64202368
1/14/2015,10:00:00,77.2,0.335074604,33.50746036
1/14/2015,11:00:00,80.4,0.341165096,34.11650956
1/14/2015,12:00:00,81.9,0.333525509,33.35255086
1/14/2015,13:00:00,81.5,0.336347729,33.6347729
1/14/2015,14:00:00,82.6,0.330246389,33.02463889
1/14/2015,15:00:00,84.6,0.305922002,30.59220016
1/14/2015,16:00:00,85.2,0.286957115,28.69571149
1/14/2015,17:00:00,83.8,0.274087489,27.40874887
1/14/2015,18:00:00,79.4,0.275984317,27.59843171
1/14/2015,19:00:00,76.5,0.285119146,28.51191461
1/14/2015,20:00:00,75.7,0.309387028,30.93870282
1/14/2015,21:00:00,76.1,0.330871433,33.0871433
1/14/2015,22:00:00,78.6,0.345012516,34.50125158
1/14/2015,23:00:00,84.1,0.344494253,34.44942534
1/15/2015,0:00:00,83.1,0.336262584,33.62625837
1/15/2015,1:00:00,80.2,0.330865324,33.08653235
1/15/2015,2:00:00,83.3,0.307567328,30.75673282
1/15/2015,3:00:00,83.5,0.281925946,28.19259465
1/15/2015,4:00:00,77.3,0.260851264,26.0851264
1/15/2015,5:00:00,74.9,0.243864283,24.3864283
1/15/2015,6:00:00,76.1,0.234183818,23.41838181
1/15/2015,7:00:00,71.4,0.250297666,25.02976656
1/15/2015,8:00:00,69.6,0.266507924,26.65079236
1/15/2015,9:00:00,74,0.274897963,27.48979628
1/15/2015,10:00:00,76.4,0.285345912,28.5345912
1/15/2015,11:00:00,76,0.304710746,30.47107458
1/15/2015,12:00:00,78.7,0.322052211,32.20522106
1/15/2015,13:00:00,79.6,0.330844343,33.08443427
1/15/2015,14:00:00,81.6,0.317934841,31.79348409
1/15/2015,15:00:00,82.6,0.299821824,29.98218238
1/15/2015,16:00:00,82.1,0.282993138,28.29931378
1/15/2015,17:00:00,81.2,0.267650783,26.76507831
1/15/2015,18:00:00,81.3,0.259968102,25.9968102
1/15/2015,19:00:00,82.2,0.267440647,26.74406469
1/15/2015,20:00:00,82.6,0.291770637,29.1770637
1/15/2015,21:00:00,84.8,0.312970877,31.29708767
1/15/2015,22:00:00,88.4,0.328994066,32.89940655
1/15/2015,23:00:00,89.3,0.321619272,32.16192722
1/16/2015,0:00:00,90,0.318504453,31.85044527
1/16/2015,1:00:00,91.1,0.314052284,31.40522838
1/16/2015,2:00:00,87.6,0.332543701,33.25437009
1/16/2015,3:00:00,88.8,0.344974577,34.49745774
1/16/2015,4:00:00,89.9,0.347378433,34.73784328
1/16/2015,5:00:00,91.3,0.338047445,33.80474448
1/16/2015,6:00:00,92.1,0.327690065,32.76900649
1/16/2015,7:00:00,93.6,0.302299321,30.22993207
1/16/2015,8:00:00,91.2,0.282145798,28.21457982
1/16/2015,9:00:00,89.6,0.277124584,27.71245837
1/16/2015,10:00:00,85.3,0.257273138,25.72731376
1/16/2015,11:00:00,82.5,0.247055382,24.70553815
1/16/2015,12:00:00,77.8,0.264615387,26.46153867
1/16/2015,13:00:00,74.4,0.27992624,27.99262404
1/16/2015,14:00:00,79.4,0.285797089,28.57970893
1/16/2015,15:00:00,78.6,0.281777948,28.17779481
1/16/2015,16:00:00,79,0.2971569,29.71569002
1/16/2015,17:00:00,85.1,0.298397601,29.83976007
1/16/2015,18:00:00,87.8,0.308459967,30.84599674
1/16/2015,19:00:00,91.7,0.311552972,31.15529716
1/16/2015,20:00:00,91.6,0.349189937,34.91899371
1/16/2015,21:00:00,91.4,0.317791641,31.77916408
1/16/2015,22:00:00,86.7,0.24716121,24.71612096
1/16/2015,23:00:00,87.4,0.218291998,21.82919979
1/17/2015,0:00:00,85.2,0.228133366,22.81333655
1/17/2015,1:00:00,81.3,0.194052666,19.40526664
1/17/2015,2:00:00,79.1,0.164918199,16.49181992
1/17/2015,3:00:00,76.5,0.150422662,15.04226625
1/17/2015,4:00:00,72.7,0.142151624,14.2151624
1/17/2015,5:00:00,71,0.142593578,14.25935775
1/17/2015,6:00:00,68.8,0.16058068,16.05806798
1/17/2015,7:00:00,68.3,0.151017174,15.10171741
1/17/2015,8:00:00,67.6,0.132780701,13.27807009
1/17/2015,9:00:00,65.6,0.145397514,14.53975141
1/17/2015,10:00:00,62.8,0.165655151,16.5655151
1/17/2015,11:00:00,63.2,0.186195374,18.61953735
1/17/2015,12:00:00,63.7,0.220080048,22.00800478
1/17/2015,13:00:00,64.7,0.245332882,24.53328818
1/17/2015,14:00:00,66.4,0.258365482,25.83654821
1/17/2015,15:00:00,68,0.283382177,28.33821774
1/17/2015,16:00:00,72.1,0.31486547,31.48654699
1/17/2015,17:00:00,76.7,0.329003453,32.90034533
1/17/2015,18:00:00,80.9,0.346737087,34.67370868
1/17/2015,19:00:00,84.9,0.38835901,38.83590102
1/17/2015,20:00:00,87.6,0.402055651,40.20556509
1/17/2015,21:00:00,90,0.395597309,39.55973089
1/17/2015,22:00:00,90.3,0.381447792,38.14477921
1/17/2015,23:00:00,90.3,0.375228077,37.52280772
1/18/2015,0:00:00,90.1,0.357598186,35.75981855
1/18/2015,1:00:00,90.7,0.367137879,36.71378791
1/18/2015,2:00:00,88.6,0.359020293,35.90202928
1/18/2015,3:00:00,87.2,0.340285093,34.02850926
1/18/2015,4:00:00,85.5,0.324156612,32.41566122
1/18/2015,5:00:00,86.1,0.316426486,31.64264858
1/18/2015,6:00:00,87.5,0.28928721,28.92872095
1/18/2015,7:00:00,85.9,0.281643808,28.16438079
1/18/2015,8:00:00,84,0.283589602,28.35896015
1/18/2015,9:00:00,81.4,0.276632011,27.66320109
1/18/2015,10:00:00,77.4,0.266365737,26.63657367
1/18/2015,11:00:00,76.2,0.26179859,26.17985904
1/18/2015,12:00:00,75.1,0.251000285,25.10002851
1/18/2015,13:00:00,75.3,0.241415337,24.14153367
1/18/2015,14:00:00,74.7,0.232643068,23.26430678
1/18/2015,15:00:00,74.6,0.220491543,22.04915434
1/18/2015,16:00:00,74,0.224892676,22.48926759
1/18/2015,17:00:00,74.6,0.235615999,23.56159985
1/18/2015,18:00:00,75.9,0.230535269,23.05352688
1/18/2015,19:00:00,75.8,0.224592224,22.45922238
1/18/2015,20:00:00,75.6,0.222390175,22.23901749
1/18/2015,21:00:00,75.4,0.220287293,22.02872932
1/18/2015,22:00:00,73.8,0.219845578,21.98455781
1/18/2015,23:00:00,71.6,0.224192768,22.41927683
1/19/2015,0:00:00,69.1,0.220496386,22.04963863
1/19/2015,1:00:00,66.7,0.218009114,21.80091143
1/19/2015,2:00:00,66.9,0.218589187,21.85891867
1/19/2015,3:00:00,67,0.216202989,21.62029892
1/19/2015,4:00:00,66.7,0.220244601,22.02446014
1/19/2015,5:00:00,67.8,0.229413226,22.94132262
1/19/2015,6:00:00,69.4,0.229792178,22.97921777
1/19/2015,7:00:00,70.5,0.219206005,21.92060053
1/19/2015,8:00:00,70.8,0.207040861,20.70408612
1/19/2015,9:00:00,69.9,0.20267719,20.26771903
1/19/2015,10:00:00,68.2,0.201167554,20.11675537
1/19/2015,11:00:00,66.9,0.195562541,19.55625415
1/19/2015,12:00:00,65.1,0.187896401,18.78964007
1/19/2015,13:00:00,63.6,0.184949905,18.49499047
1/19/2015,14:00:00,63.6,0.187083095,18.70830953
1/19/2015,15:00:00,63.2,0.193995222,19.39952224
1/19/2015,16:00:00,63.5,0.200137481,20.01374811
1/19/2015,17:00:00,65.1,0.19874081,19.87408102
1/19/2015,18:00:00,66.4,0.195072562,19.50725615
1/19/2015,19:00:00,66.7,0.187160328,18.7160328
1/19/2015,20:00:00,66.8,0.174788922,17.47889221
1/19/2015,21:00:00,67,0.16219759,16.21975899
1/19/2015,22:00:00,66.1,0.152813554,15.28135538
1/19/2015,23:00:00,64.1,0.142246559,14.22465593
1/20/2015,0:00:00,62.3,0.136999354,13.69993538
1/20/2015,1:00:00,60.5,0.133336112,13.33361119
1/20/2015,2:00:00,59.2,0.131059512,13.10595125
1/20/2015,3:00:00,58.5,0.131980464,13.19804639
1/20/2015,4:00:00,57.8,0.136036098,13.6036098
1/20/2015,5:00:00,57.1,0.135474086,13.54740858
1/20/2015,6:00:00,58,0.129404575,12.94045746
1/20/2015,7:00:00,57.9,0.119904175,11.99041754
1/20/2015,8:00:00,56.7,0.108544439,10.85444391
1/20/2015,9:00:00,55.2,0.096736372,9.673637152
1/20/2015,10:00:00,54.8,0.0917105,9.171050042
1/20/2015,11:00:00,54.3,0.085340902,8.534090221
1/20/2015,12:00:00,53,0.076294735,7.629473507
1/20/2015,13:00:00,50.9,0.074178174,7.417817414
1/20/2015,14:00:00,51.2,0.083741792,8.374179155
1/20/2015,15:00:00,51.8,0.091945834,9.194583446
1/20/2015,16:00:00,51.7,0.095481768,9.548176825
1/20/2015,17:00:00,51.7,0.09796463,9.796462953
1/20/2015,18:00:00,53.2,0.097204968,9.720496833
1/20/2015,19:00:00,53.9,0.088968351,8.896835148
1/20/2015,20:00:00,53.4,0.079009004,7.900900394
1/20/2015,21:00:00,53.8,0.072990507,7.299050689
1/20/2015,22:00:00,53.5,0.068777852,6.877785176
1/20/2015,23:00:00,52.9,0.057090692,5.709069222
1/21/2015,0:00:00,52.2,0.048050858,4.805085808
1/21/2015,1:00:00,50.7,0.045303129,4.530312866
