,Long,Lat,,
1/2/2015,10:00:00,62.50,0.30806917,30.80691695
1/2/2015,11:00:00,66.40,0.36704123,36.70412302
1/2/2015,12:00:00,69.20,0.437229723,43.72297227
1/2/2015,13:00:00,73.40,0.487373918,48.73739183
1/2/2015,14:00:00,76.10,0.534985721,53.49857211
1/2/2015,15:00:00,83.90,0.627142966,62.71429658
1/2/2015,16:00:00,91.40,0.669261634,66.92616343
1/2/2015,17:00:00,98.30,0.679080367,67.90803671
1/2/2015,18:00:00,103.70,0.650084436,65.00844359
1/2/2015,19:00:00,107.70,0.620916486,62.09164858
1/2/2015,20:00:00,108.40,0.639656842,63.96568418
1/2/2015,21:00:00,108.60,0.614853501,61.48535013
1/2/2015,22:00:00,106.90,0.648860455,64.88604546
1/2/2015,23:00:00,107.00,0.673204184,67.32041836
1/3/2015,0:00:00,109.10,0.677675664,67.76756644
1/3/2015,1:00:00,109.00,0.64977932,64.97793198
1/3/2015,2:00:00,108.20,0.611008227,61.10082269
1/3/2015,3:00:00,106.50,0.523965955,52.39659548
1/3/2015,4:00:00,103.90,0.4943569,49.43569005
1/3/2015,5:00:00,98.20,0.481876045,48.18760455
1/3/2015,6:00:00,91.80,0.501409888,50.14098883
1/3/2015,7:00:00,91.00,0.49399966,49.399966
1/3/2015,8:00:00,92.90,0.483945936,48.3945936
1/3/2015,9:00:00,92.50,0.452940524,45.29405236
1/3/2015,10:00:00,90.80,0.453767568,45.37675679
1/3/2015,11:00:00,90.90,0.482282192,48.22821915
1/3/2015,12:00:00,93.00,0.51413089,51.41308904
1/3/2015,13:00:00,98.30,0.537196159,53.71961594
1/3/2015,14:00:00,101.10,0.539710999,53.97109985
1/3/2015,15:00:00,103.30,0.529733598,52.97335982
1/3/2015,16:00:00,105.60,0.52412349,52.41234899
1/3/2015,17:00:00,107.90,0.512598395,51.25983953
1/3/2015,18:00:00,109.70,0.496636182,49.66361821
1/3/2015,19:00:00,107.10,0.488243461,48.82434607
1/3/2015,20:00:00,103.20,0.482516527,48.25165272
1/3/2015,21:00:00,100.40,0.466113091,46.61130905
1/3/2015,22:00:00,99.80,0.448206991,44.8206991
1/3/2015,23:00:00,101.40,0.416281849,41.62818491
1/4/2015,0:00:00,100.50,0.379258811,37.92588115
1/4/2015,1:00:00,98.10,0.345312059,34.53120589
1/4/2015,2:00:00,91.80,0.317070067,31.70700669
1/4/2015,3:00:00,84.70,0.301267713,30.12677133
1/4/2015,4:00:00,79.10,0.285718352,28.57183516
1/4/2015,5:00:00,76.20,0.261123329,26.11233294
1/4/2015,6:00:00,74.70,0.237502098,23.75020981
1/4/2015,7:00:00,71.20,0.21835272,21.83527201
1/4/2015,8:00:00,67.70,0.205028266,20.50282657
1/4/2015,9:00:00,65.30,0.207333192,20.73331922
1/4/2015,10:00:00,62.90,0.213362023,21.33620232
1/4/2015,11:00:00,61.50,0.210565805,21.05658054
1/4/2015,12:00:00,59.90,0.210798681,21.07986808
1/4/2015,13:00:00,58.80,0.217950255,21.79502547
1/4/2015,14:00:00,58.50,0.225423381,22.54233807
1/4/2015,15:00:00,59.30,0.237331837,23.73318374
1/4/2015,16:00:00,62.00,0.253982395,25.39823949
1/4/2015,17:00:00,64.80,0.267638654,26.76386535
1/4/2015,18:00:00,66.70,0.286004782,28.60047817
1/4/2015,19:00:00,69.40,0.299755991,29.97559905
1/4/2015,20:00:00,71.90,0.310035169,31.00351691
1/4/2015,21:00:00,75.70,0.326087922,32.60879219
1/4/2015,22:00:00,79.00,0.341906786,34.1906786
1/4/2015,23:00:00,82.10,0.348472089,34.84720886
1/5/2015,0:00:00,84.50,0.357682586,35.76825857
1/5/2015,1:00:00,86.00,0.360054046,36.00540459
1/5/2015,2:00:00,87.10,0.355349958,35.53499579
1/5/2015,3:00:00,87.20,0.347892493,34.7892493
1/5/2015,4:00:00,85.00,0.341165274,34.11652744
1/5/2015,5:00:00,83.00,0.335057527,33.50575268
1/5/2015,6:00:00,80.60,0.333969235,33.39692354
1/5/2015,7:00:00,78.90,0.324894875,32.48948753
1/5/2015,8:00:00,76.20,0.298517853,29.8517853
1/5/2015,9:00:00,72.20,0.265517026,26.55170262
1/5/2015,10:00:00,67.30,0.234631971,23.46319705
1/5/2015,11:00:00,62.90,0.204456419,20.44564188
1/5/2015,12:00:00,59.80,0.180381238,18.03812385
1/5/2015,13:00:00,55.50,0.155776039,15.57760388
1/5/2015,14:00:00,52.60,0.131901488,13.19014877
1/5/2015,15:00:00,51.30,0.113300338,11.33003384
1/5/2015,16:00:00,50.30,0.096487232,9.648723155
1/5/2015,17:00:00,50.30,0.081706606,8.170660585
1/5/2015,18:00:00,49.70,0.075527139,7.552713901
1/5/2015,19:00:00,48.60,0.076992176,7.699217647
1/5/2015,20:00:00,49.20,0.084888183,8.488818258
1/5/2015,21:00:00,51.70,0.093647026,9.364702553
1/5/2015,22:00:00,54.80,0.099270411,9.927041084
1/5/2015,23:00:00,57.60,0.106885657,10.68856567
1/6/2015,0:00:00,60.00,0.120899796,12.08997965
1/6/2015,1:00:00,61.80,0.132578805,13.25788051
1/6/2015,2:00:00,62.20,0.146579787,14.65797871
1/6/2015,3:00:00,63.00,0.162596062,16.25960618
1/6/2015,4:00:00,64.40,0.176286593,17.62865931
1/6/2015,5:00:00,65.60,0.186917946,18.69179457
1/6/2015,6:00:00,64.60,0.198422894,19.84228939
1/6/2015,7:00:00,64.60,0.205886573,20.58865726
1/6/2015,8:00:00,63.50,0.206614897,20.66148967
1/6/2015,9:00:00,62.80,0.205008626,20.5008626
1/6/2015,10:00:00,61.60,0.202881053,20.28810531
1/6/2015,11:00:00,60.10,0.197945505,19.79455054
1/6/2015,12:00:00,59.40,0.190499097,19.04990971
1/6/2015,13:00:00,58.30,0.176369354,17.63693541
1/6/2015,14:00:00,57.00,0.158433899,15.84338993
1/6/2015,15:00:00,55.60,0.139005527,13.90055269
1/6/2015,16:00:00,54.10,0.1222964,12.22964004
1/6/2015,17:00:00,52.20,0.111255512,11.12555116
1/6/2015,18:00:00,50.60,0.106262773,10.62627733
1/6/2015,19:00:00,50.30,0.10811086,10.811086
1/6/2015,20:00:00,51.10,0.112881079,11.28810793
1/6/2015,21:00:00,51.90,0.116501659,11.65016592
1/6/2015,22:00:00,53.40,0.122983456,12.29834557
1/6/2015,23:00:00,54.50,0.132309556,13.2309556
1/7/2015,0:00:00,55.30,0.143193647,14.31936473
1/7/2015,1:00:00,56.50,0.146680892,14.66808915
1/7/2015,2:00:00,57.60,0.158209905,15.8209905
1/7/2015,3:00:00,58.70,0.167674482,16.76744819
1/7/2015,4:00:00,59.70,0.176494092,17.64940917
1/7/2015,5:00:00,60.20,0.182333454,18.23334545
1/7/2015,6:00:00,61.20,0.188824892,18.8824892
1/7/2015,7:00:00,62.20,0.193556398,19.35563982
1/7/2015,8:00:00,63.10,0.203116134,20.31161338
1/7/2015,9:00:00,63.30,0.203055859,20.30558586
1/7/2015,10:00:00,63.40,0.2057143,20.57143003
1/7/2015,11:00:00,63.20,0.208389044,20.83890438
1/7/2015,12:00:00,63.30,0.210419506,21.04195058
1/7/2015,13:00:00,63.40,0.205829531,20.5829531
1/7/2015,14:00:00,63.40,0.208258376,20.82583755
1/7/2015,15:00:00,61.60,0.199520662,19.95206624
1/7/2015,16:00:00,60.20,0.190045819,19.00458187
1/7/2015,17:00:00,59.30,0.177839279,17.78392792
1/7/2015,18:00:00,58.40,0.163290054,16.32900536
1/7/2015,19:00:00,58.70,0.144447193,14.44471925
1/7/2015,20:00:00,59.90,0.13660042,13.66004199
1/7/2015,21:00:00,59.80,0.126921788,12.69217879
1/7/2015,22:00:00,58.50,0.119401269,11.94012687
1/7/2015,23:00:00,57.60,0.115357228,11.53572276
1/8/2015,0:00:00,56.60,0.108242393,10.82423925
1/8/2015,1:00:00,58.30,0.093558647,9.355864674
1/8/2015,2:00:00,57.90,0.091773361,9.177336097
1/8/2015,3:00:00,57.00,0.087419532,8.741953224
1/8/2015,4:00:00,55.70,0.093023717,9.30237174
1/8/2015,5:00:00,54.30,0.105090484,10.5090484
1/8/2015,6:00:00,53.10,0.12785171,12.78517097
1/8/2015,7:00:00,53.60,0.137052834,13.7052834
1/8/2015,8:00:00,54.50,0.15005447,15.00544697
1/8/2015,9:00:00,54.60,0.166703641,16.67036414
1/8/2015,10:00:00,54.50,0.201501966,20.15019655
1/8/2015,11:00:00,57.40,0.24739711,24.73971099
1/8/2015,12:00:00,61.30,0.302059293,30.20592928
1/8/2015,13:00:00,64.90,0.345813751,34.58137512
1/8/2015,14:00:00,69.90,0.378694057,37.86940575
1/8/2015,15:00:00,75.00,0.402768493,40.27684927
1/8/2015,16:00:00,80.10,0.414115846,41.41158462
1/8/2015,17:00:00,81.00,0.426260978,42.6260978
1/8/2015,18:00:00,80.60,0.436736405,43.67364049
1/8/2015,19:00:00,82.40,0.430643678,43.06436777
1/8/2015,20:00:00,85.00,0.413273871,41.32738709
1/8/2015,21:00:00,84.90,0.387753755,38.77537549
1/8/2015,22:00:00,84.30,0.365637183,36.56371832
1/8/2015,23:00:00,83.50,0.321979821,32.19798207
1/9/2015,0:00:00,81.60,0.264228225,26.42282248
1/9/2015,1:00:00,77.60,0.200812906,20.0812906
1/9/2015,2:00:00,71.40,0.145247594,14.52475935
1/9/2015,3:00:00,65.00,0.091493391,9.14933905
1/9/2015,4:00:00,58.90,0.045791529,4.579152912
1/9/2015,5:00:00,53.70,0.004962077,0.49620769
1/9/2015,6:00:00,48.60,-0.019659406,-1.965940557
1/9/2015,7:00:00,43.70,-0.032635283,-3.263528273
1/9/2015,8:00:00,40.00,-0.027923206,-2.792320587
1/9/2015,9:00:00,39.10,-0.002693159,-0.269315927
1/9/2015,10:00:00,39.10,0.03666316,3.666315973
1/9/2015,11:00:00,41.30,0.084661111,8.466111124
1/9/2015,12:00:00,44.30,0.13766408,13.76640797
1/9/2015,13:00:00,48.60,0.187388584,18.7388584
1/9/2015,14:00:00,54.80,0.226410478,22.64104784
1/9/2015,15:00:00,62.50,0.261192143,26.1192143
1/9/2015,16:00:00,68.40,0.301482946,30.14829457
1/9/2015,17:00:00,72.80,0.340122968,34.0122968
1/9/2015,18:00:00,77.80,0.356995404,35.69954038
1/9/2015,19:00:00,81.90,0.348217547,34.82175469
1/9/2015,20:00:00,82.90,0.325770885,32.57708848
1/9/2015,21:00:00,80.80,0.304815471,30.48154712
1/9/2015,22:00:00,79.20,0.296549022,29.65490222
1/9/2015,23:00:00,79.40,0.293982327,29.3982327
1/10/2015,0:00:00,78.50,0.291114628,29.11146283
1/10/2015,1:00:00,76.30,0.291477621,29.14776206
1/10/2015,2:00:00,74.20,0.290307164,29.03071642
1/10/2015,3:00:00,75.30,0.275434166,27.54341662
1/10/2015,4:00:00,77.70,0.246838376,24.68383759
1/10/2015,5:00:00,74.90,0.221761167,22.1761167
1/10/2015,6:00:00,69.20,0.204403475,20.44034749
1/10/2015,7:00:00,66.10,0.19615528,19.61552799
1/10/2015,8:00:00,64.50,0.204954669,20.49546689
1/10/2015,9:00:00,64.30,0.215765417,21.57654166
1/10/2015,10:00:00,65.40,0.222479954,22.24799544
1/10/2015,11:00:00,67.60,0.228852659,22.88526595
1/10/2015,12:00:00,69.80,0.231785297,23.17852974
1/10/2015,13:00:00,69.80,0.220005989,22.00059891
1/10/2015,14:00:00,69.00,0.188208625,18.82086247
1/10/2015,15:00:00,66.30,0.145220637,14.52206373
1/10/2015,16:00:00,62.80,0.115555793,11.5555793
1/10/2015,17:00:00,59.20,0.113758959,11.37589589
1/10/2015,18:00:00,57.30,0.125647262,12.56472617
1/10/2015,19:00:00,58.00,0.128813148,12.88131475
1/10/2015,20:00:00,60.00,0.138146818,13.81468177
1/10/2015,21:00:00,61.10,0.181071147,18.10711473
1/10/2015,22:00:00,60.70,0.22689648,22.68964797
1/10/2015,23:00:00,60.50,0.260189265,26.0189265
1/11/2015,0:00:00,63.90,0.299136817,29.91368175
1/11/2015,1:00:00,67.40,0.349216402,34.92164016
1/11/2015,2:00:00,72.50,0.414972365,41.49723649
1/11/2015,3:00:00,80.30,0.468909085,46.89090848
1/11/2015,4:00:00,90.00,0.50396347,50.39634705
1/11/2015,5:00:00,96.70,0.541106701,54.11067009
1/11/2015,6:00:00,99.00,0.580639362,58.06393623
1/11/2015,7:00:00,100.80,0.58735913,58.73591304
1/11/2015,8:00:00,103.40,0.573976874,57.39768744
1/11/2015,9:00:00,105.50,0.544918597,54.49185967
1/11/2015,10:00:00,105.80,0.532022595,53.20225954
1/11/2015,11:00:00,104.50,0.551472306,55.14723063
1/11/2015,12:00:00,103.90,0.553778648,55.37786484
1/11/2015,13:00:00,104.80,0.529568315,52.95683146
1/11/2015,14:00:00,103.90,0.454422921,45.44229209
1/11/2015,15:00:00,99.40,0.340238899,34.0238899
1/11/2015,16:00:00,89.90,0.229622319,22.96223193
1/11/2015,17:00:00,80.20,0.149750218,14.97502178
1/11/2015,18:00:00,72.30,0.088599607,8.859960735
1/11/2015,19:00:00,63.60,0.05639175,5.639174953
1/11/2015,20:00:00,58.00,0.037879512,3.787951171
1/11/2015,21:00:00,55.30,0.035985265,3.598526493
1/11/2015,22:00:00,55.30,0.041587457,4.158745706
1/11/2015,23:00:00,55.60,0.047553081,4.755308107
1/12/2015,0:00:00,54.60,0.056691803,5.669180304
1/12/2015,1:00:00,55.20,0.081008598,8.100859821
1/12/2015,2:00:00,58.20,0.125200704,12.52007037
1/12/2015,3:00:00,62.40,0.181859866,18.18598658
1/12/2015,4:00:00,68.10,0.243029013,24.30290133
1/12/2015,5:00:00,76.00,0.300037265,30.00372648
1/12/2015,6:00:00,83.50,0.349365503,34.93655026
1/12/2015,7:00:00,88.80,0.394166976,39.41669762
1/12/2015,8:00:00,93.40,0.43008557,43.00855696
1/12/2015,9:00:00,95.90,0.468008876,46.80088758
1/12/2015,10:00:00,97.40,0.506371558,50.63715577
1/12/2015,11:00:00,102.80,0.531967044,53.19670439
1/12/2015,12:00:00,106.60,0.541559935,54.15599346
1/12/2015,13:00:00,108.20,0.534068525,53.40685248
1/12/2015,14:00:00,108.00,0.516052663,51.60526633
1/12/2015,15:00:00,106.30,0.489077359,48.90773594
1/12/2015,16:00:00,102.60,0.463520676,46.35206759
1/12/2015,17:00:00,98.20,0.445674837,44.56748366
1/12/2015,18:00:00,94.30,0.42634511,42.63451099
1/12/2015,19:00:00,93.20,0.410030127,41.00301266
1/12/2015,20:00:00,93.30,0.411213845,41.1213845
1/12/2015,21:00:00,92.70,0.414894283,41.48942828
1/12/2015,22:00:00,90.40,0.422465831,42.2465831
1/12/2015,23:00:00,89.00,0.437551975,43.75519753
1/13/2015,0:00:00,89.40,0.47902596,47.902596
1/13/2015,1:00:00,89.60,0.542382419,54.23824191
1/13/2015,2:00:00,90.00,0.597757876,59.77578759
1/13/2015,3:00:00,94.20,0.585946918,58.59469175
1/13/2015,4:00:00,103.20,0.558452368,55.84523678
1/13/2015,5:00:00,107.40,0.553199053,55.31990528
1/13/2015,6:00:00,103.20,0.578171194,57.81711936
1/13/2015,7:00:00,102.20,0.629083812,62.90838122
1/13/2015,8:00:00,103.30,0.680963457,68.09634566
1/13/2015,9:00:00,107.90,0.687501311,68.75013113
1/13/2015,10:00:00,112.30,0.686572671,68.65726709
1/13/2015,11:00:00,115.80,0.671087265,67.1087265
1/13/2015,12:00:00,119.00,0.646841466,64.68414664
1/13/2015,13:00:00,118.20,0.609344482,60.93444824
1/13/2015,14:00:00,114.50,0.554080486,55.40804863
1/13/2015,15:00:00,109.40,0.476869166,47.68691659
1/13/2015,16:00:00,102.60,0.429285377,42.92853773
1/13/2015,17:00:00,98.80,0.392409205,39.24092054
1/13/2015,18:00:00,98.40,0.349476486,34.94764864
1/13/2015,19:00:00,97.80,0.284998715,28.49987149
1/13/2015,20:00:00,92.50,0.211326137,21.13261372
1/13/2015,21:00:00,83.50,0.157480344,15.74803442
1/13/2015,22:00:00,75.40,0.142706931,14.27069306
1/13/2015,23:00:00,71.30,0.144544557,14.45445567
1/14/2015,0:00:00,68.40,0.161178604,16.11786038
1/14/2015,1:00:00,66.40,0.18811591,18.81159097
1/14/2015,2:00:00,68.80,0.239095241,23.90952408
1/14/2015,3:00:00,73.60,0.295738816,29.57388163
1/14/2015,4:00:00,80.10,0.350856394,35.08563936
1/14/2015,5:00:00,84.60,0.366507053,36.65070534
1/14/2015,6:00:00,86.20,0.379436404,37.94364035
1/14/2015,7:00:00,85.20,0.379985958,37.99859583
1/14/2015,8:00:00,85.70,0.423426539,42.34265387
1/14/2015,9:00:00,90.80,0.469261914,46.92619145
1/14/2015,10:00:00,93.60,0.532859802,53.28598022
1/14/2015,11:00:00,98.60,0.582881927,58.28819275
1/14/2015,12:00:00,105.70,0.632357597,63.23575974
1/14/2015,13:00:00,112.60,0.629624605,62.96246052
1/14/2015,14:00:00,115.90,0.603271961,60.32719612
1/14/2015,15:00:00,112.70,0.541283488,54.12834883
1/14/2015,16:00:00,106.80,0.476894796,47.68947959
1/14/2015,17:00:00,101.00,0.430499315,43.04993153
1/14/2015,18:00:00,96.50,0.407824457,40.78244567
1/14/2015,19:00:00,94.40,0.39101547,39.101547
1/14/2015,20:00:00,92.10,0.374547154,37.45471537
1/14/2015,21:00:00,88.60,0.351372629,35.13726294
1/14/2015,22:00:00,84.70,0.327410668,32.74106681
1/14/2015,23:00:00,80.40,0.313930571,31.39305711
1/15/2015,0:00:00,78.30,0.304905742,30.49057424
1/15/2015,1:00:00,79.10,0.289855927,28.98559272
1/15/2015,2:00:00,79.60,0.276809454,27.6809454
1/15/2015,3:00:00,78.60,0.276894271,27.68942714
1/15/2015,4:00:00,77.80,0.29251352,29.25135195
1/15/2015,5:00:00,79.70,0.317886651,31.78866506
1/15/2015,6:00:00,81.70,0.336950004,33.69500041
1/15/2015,7:00:00,81.90,0.350257248,35.02572477
1/15/2015,8:00:00,82.20,0.361228406,36.12284064
1/15/2015,9:00:00,84.40,0.372691929,37.26919293
1/15/2015,10:00:00,85.20,0.389899224,38.9899224
1/15/2015,11:00:00,87.10,0.410268992,41.02689922
1/15/2015,12:00:00,90.50,0.417145997,41.71459973
1/15/2015,13:00:00,92.90,0.417102128,41.71021283
1/15/2015,14:00:00,93.00,0.431597382,43.15973818
1/15/2015,15:00:00,93.20,0.438566834,43.85668337
1/15/2015,16:00:00,93.10,0.43530795,43.53079498
1/15/2015,17:00:00,94.10,0.424400866,42.4400866
1/15/2015,18:00:00,94.20,0.408507973,40.8507973
1/15/2015,19:00:00,94.00,0.384007543,38.40075433
1/15/2015,20:00:00,93.80,0.376141459,37.61414587
1/15/2015,21:00:00,92.20,0.363452911,36.34529114
1/15/2015,22:00:00,92.50,0.346507579,34.65075791
1/15/2015,23:00:00,92.80,0.343395114,34.33951139
1/16/2015,0:00:00,92.50,0.335660219,33.56602192
1/16/2015,1:00:00,92.30,0.312177956,31.21779561
1/16/2015,2:00:00,89.00,0.311144054,31.11440539
1/16/2015,3:00:00,85.80,0.292223155,29.22231555
1/16/2015,4:00:00,81.90,0.274565369,27.45653689
1/16/2015,5:00:00,77.10,0.281798869,28.17988694
1/16/2015,6:00:00,77.40,0.30915764,30.91576397
1/16/2015,7:00:00,78.00,0.311891437,31.18914366
1/16/2015,8:00:00,78.80,0.321676284,32.16762841
1/16/2015,9:00:00,78.50,0.332935214,33.2935214
1/16/2015,10:00:00,76.30,0.329418749,32.94187486
1/16/2015,11:00:00,74.50,0.346870452,34.68704522
1/16/2015,12:00:00,73.10,0.357823044,35.78230441
1/16/2015,13:00:00,74.30,0.364349246,36.4349246
1/16/2015,14:00:00,74.70,0.361369789,36.13697886
1/16/2015,15:00:00,76.20,0.408987135,40.89871347
1/16/2015,16:00:00,78.70,0.426053852,42.60538518
1/16/2015,17:00:00,82.50,0.442628741,44.26287413
1/16/2015,18:00:00,86.20,0.45191282,45.19128203
1/16/2015,19:00:00,89.20,0.46803236,46.80323601
1/16/2015,20:00:00,91.30,0.47959426,47.95942605
1/16/2015,21:00:00,94.10,0.487934113,48.79341125
1/16/2015,22:00:00,96.00,0.501126587,50.11265874
1/16/2015,23:00:00,96.50,0.522217453,52.22174525
1/17/2015,0:00:00,97.80,0.516404808,51.64048076
1/17/2015,1:00:00,97.90,0.476741135,47.67411351
1/17/2015,2:00:00,97.00,0.450835556,45.08355558
1/17/2015,3:00:00,96.50,0.454434007,45.44340074
1/17/2015,4:00:00,94.50,0.416092575,41.60925746
1/17/2015,5:00:00,91.80,0.365671098,36.56710982
1/17/2015,6:00:00,89.90,0.313212842,31.32128417
1/17/2015,7:00:00,85.10,0.265180916,26.51809156
1/17/2015,8:00:00,79.70,0.242875218,24.28752184
1/17/2015,9:00:00,76.10,0.217389643,21.73896432
1/17/2015,10:00:00,71.80,0.18382901,18.38290095
1/17/2015,11:00:00,67.90,0.138605848,13.8605848
1/17/2015,12:00:00,63.30,0.107425094,10.74250937
1/17/2015,13:00:00,59.00,0.099994153,9.999415278
1/17/2015,14:00:00,57.50,0.119924828,11.99248284
1/17/2015,15:00:00,58.20,0.147085965,14.70859647
1/17/2015,16:00:00,60.00,0.165785909,16.57859087
1/17/2015,17:00:00,62.30,0.192329139,19.23291385
1/17/2015,18:00:00,64.60,0.236954212,23.69542122
1/17/2015,19:00:00,68.40,0.295392662,29.53926623
1/17/2015,20:00:00,75.40,0.344220132,34.42201316
1/17/2015,21:00:00,83.00,0.391660094,39.16600943
1/17/2015,22:00:00,88.80,0.44552815,44.55281496
1/17/2015,23:00:00,93.20,0.516961396,51.69613957
1/18/2015,0:00:00,99.40,0.574234724,57.4234724
1/18/2015,1:00:00,105.80,0.605689645,60.56896448
1/18/2015,2:00:00,110.10,0.629751563,62.97515631
1/18/2015,3:00:00,113.10,0.645968974,64.59689736
1/18/2015,4:00:00,115.10,0.651946008,65.19460082
1/18/2015,5:00:00,115.30,0.649681509,64.96815085
1/18/2015,6:00:00,113.80,0.635694265,63.56942654
1/18/2015,7:00:00,112.50,0.610095203,61.00952029
1/18/2015,8:00:00,109.60,0.583975017,58.39750171
1/18/2015,9:00:00,106.20,0.538656473,53.86564732
1/18/2015,10:00:00,101.80,0.483088642,48.30886424
1/18/2015,11:00:00,95.10,0.426778823,42.67788231
1/18/2015,12:00:00,88.10,0.38388896,38.38889599
1/18/2015,13:00:00,82.80,0.344172269,34.41722691
1/18/2015,14:00:00,77.70,0.312037319,31.20373189
1/18/2015,15:00:00,74.30,0.280215353,28.02153528
1/18/2015,16:00:00,71.90,0.246697977,24.66979772
1/18/2015,17:00:00,70.20,0.214802578,21.48025781
1/18/2015,18:00:00,69.90,0.197220877,19.72208768
1/18/2015,19:00:00,70.30,0.197732329,19.77323294
1/18/2015,20:00:00,71.20,0.209377289,20.93772888
1/18/2015,21:00:00,73.20,0.22002849,22.00284898
1/18/2015,22:00:00,75.90,0.223582506,22.35825062
1/18/2015,23:00:00,78.50,0.226860344,22.68603444
1/19/2015,0:00:00,81.00,0.239578158,23.95781577
1/19/2015,1:00:00,82.30,0.253689915,25.36899149
1/19/2015,2:00:00,83.00,0.274146378,27.4146378
1/19/2015,3:00:00,82.90,0.298345536,29.8345536
1/19/2015,4:00:00,82.90,0.315717906,31.57179058
1/19/2015,5:00:00,82.90,0.324893177,32.48931766
1/19/2015,6:00:00,82.60,0.329678088,32.96780884
1/19/2015,7:00:00,81.90,0.328743815,32.87438154
1/19/2015,8:00:00,80.80,0.325575203,32.55752027
1/19/2015,9:00:00,79.40,0.32126531,32.126531
1/19/2015,10:00:00,78.00,0.307132781,30.71327806
1/19/2015,11:00:00,76.00,0.286921412,28.69214118
1/19/2015,12:00:00,73.70,0.272908062,27.29080617
1/19/2015,13:00:00,71.40,0.261212826,26.12128258
1/19/2015,14:00:00,70.00,0.248563245,24.85632449
1/19/2015,15:00:00,69.40,0.235464454,23.54644537
1/19/2015,16:00:00,69.10,0.218662053,21.86620533
1/19/2015,17:00:00,69.00,0.201801345,20.18013448
1/19/2015,18:00:00,68.90,0.194031119,19.40311193
1/19/2015,19:00:00,68.70,0.187705487,18.7705487
1/19/2015,20:00:00,68.80,0.1814688,18.14687997
1/19/2015,21:00:00,68.70,0.176326707,17.6326707
1/19/2015,22:00:00,68.60,0.167281911,16.72819108
1/19/2015,23:00:00,69.40,0.158428043,15.84280431
1/20/2015,0:00:00,70.40,0.157513425,15.75134248
1/20/2015,1:00:00,70.80,0.157417074,15.74170738
1/20/2015,2:00:00,70.00,0.157462299,15.74622989
1/20/2015,3:00:00,68.50,0.159785792,15.97857922
1/20/2015,4:00:00,67.10,0.157882676,15.78826755
1/20/2015,5:00:00,65.80,0.153686494,15.36864936
1/20/2015,6:00:00,65.10,0.154262736,15.42627364
1/20/2015,7:00:00,64.40,0.153120309,15.31203091
1/20/2015,8:00:00,63.30,0.14810282,14.81028199
1/20/2015,9:00:00,62.40,0.140011445,14.00114447
1/20/2015,10:00:00,60.80,0.127598286,12.75982857
1/20/2015,11:00:00,58.40,0.114498645,11.44986451
1/20/2015,12:00:00,56.30,0.106609382,10.66093817
1/20/2015,13:00:00,55.60,0.100226179,10.02261788
1/20/2015,14:00:00,54.80,0.092638083,9.26380828
1/20/2015,15:00:00,54.30,0.084010728,8.40107277
1/20/2015,16:00:00,53.30,0.074535735,7.453573495
1/20/2015,17:00:00,53.60,0.067553297,6.755329669
1/20/2015,18:00:00,53.60,0.065772966,6.577296555
1/20/2015,19:00:00,53.10,0.062291704,6.229170412
1/20/2015,20:00:00,53.00,0.05434924,5.434923992
1/20/2015,21:00:00,53.40,0.046294346,4.629434645
1/20/2015,22:00:00,53.90,0.037811559,3.781155869
1/20/2015,23:00:00,54.60,0.032082513,3.208251297
